canonical,key_without_year,designation,prefix,number,part,section,year,title,division,section_name,committee,status,product_category,scheme,amendments,superseded_by_text,sources,archive_identifier,archive_url,license_url,text_path,pdf_path,has_full_text,is_compulsory,is_current,superseded_by
IS|1|None|None|1968|None,IS|1|None|None,IS 1:1968,IS,1,,,1968,IS 1: Specification for The National Flag of India (Cotton Khadi),</b> Textiles<br /><b>,</b> Handloom and Khadi (TXD 8)<br /><br /><b>,TXD 8,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.1.1968,https://archive.org/details/gov.in.is.1.1968,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.1.1968.txt,,True,False,True,
IS|10|1|None|1990|None,IS|10|1|None,IS 10 (Part 1):1990,IS,10,1.0,,1990,IS 10-1: Plywood Tea-Chests: Part-1 General,</b> Civil Engineering<br /><b>,</b> Timber and Timber Stores (CED 9)<br /><br /><b>,CED 9,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10.1.1990,https://archive.org/details/gov.in.is.10.1.1990,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10.1.1990.txt,,True,False,True,
IS|10|2|None|1996|None,IS|10|2|None,IS 10 (Part 2):1996,IS,10,2.0,,1996,IS 10-2: Plywood Tea-Chests: Part-2 Plywood,</b> Civil Engineering<br /><b>,</b> Timber and Timber Stores (CED 9)<br /><br /><b>,CED 9,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10.2.1996,https://archive.org/details/gov.in.is.10.2.1996,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10.2.1996.txt,,True,False,False,IS 10 (Part 2):2013
IS|10|2|None|2013|None,IS|10|2|None,IS 10 (Part 2):2013,IS,10,2.0,,2013,IS 10 : Part 2 : 2013: Plywood Tea-Chests  Part 2 Plywood,,,,published,,,0,,['ARCHIVE_ORG'],gov.in.is.10.2.2013,https://archive.org/details/gov.in.is.10.2.2013,,bis_data\archive\text\gov.in.is.10.2.2013.txt,,True,False,True,
IS|10|3|None|1974|None,IS|10|3|None,IS 10 (Part 3):1974,IS,10,3.0,,1974,IS 10-3: Plywood Tea-Chests: Part-3 Battens,</b> Civil Engineering<br /><b>,</b> Timber and Timber Stores (CED 9)<br /><br /><b>,CED 9,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10.3.1974,https://archive.org/details/gov.in.is.10.3.1974,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10.3.1974.txt,,True,False,True,
IS|10|4|None|1989|None,IS|10|4|None,IS 10 (Part 4):1989,IS,10,4.0,,1989,IS 10-4: Plywood Tea-Chests: Part-4 Metal Fittings,</b> Civil Engineering<br /><b>,</b> Timber and Timber Stores (CED 9)<br /><br /><b>,CED 9,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10.4.1989,https://archive.org/details/gov.in.is.10.4.1989,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10.4.1989.txt,,True,False,True,
IS|10|5|None|1976|None,IS|10|5|None,IS 10 (Part 5):1976,IS,10,5.0,,1976,"IS 10-5: Plywood Tea-Chests, Part 5: Assembly and Packing",</b> Civil Engineering<br /><b>,</b> Timber and Timber Stores (CED 9)<br /><br /><b>,CED 9,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10.5.1976,https://archive.org/details/gov.in.is.10.5.1976,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10.5.1976.txt,,True,False,True,
IS|101|1|1|1986|None,IS|101|1|1,IS 101 (Part 1 / Section 1):1986,IS,101,1.0,1.0,1986,"IS 101-1-1: Methods of sampling and test for paints, varnishes and related products, Part 1: Test on liquid paints (general and physical), Section 1: Sampling",</b> Chemical<br /><b>,"</b> Paints, Varnishes and Related Products (CHD 20)<br /><br /><b>",CHD 20,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.101.1.1.1986,https://archive.org/details/gov.in.is.101.1.1.1986,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.101.1.1.1986.txt,,True,False,False,IS 101 (Part 1 / Section 1):2023
IS|101|1|1|2023|None,IS|101|1|1,IS 101 (Part 1 / Section 1):2023,IS,101,1.0,1.0,2023,IS 101 : Part 1 : Sec 1 : 2023: Methods Of Sampling And Test For Paints Varnishes And Related Products : Part 1 Tests On Liquid Paints  General And Physical:Section 1 Sampling,,,,published,,,0,,['ARCHIVE_ORG'],gov.in.is.101.1.1.2023,https://archive.org/details/gov.in.is.101.1.1.2023,,bis_data\archive\text\gov.in.is.101.1.1.2023.txt,,True,False,True,
IS|101|1|2|1987|None,IS|101|1|2,IS 101 (Part 1 / Section 2):1987,IS,101,1.0,2.0,1987,"IS 101-1-2: Methods of sampling and test for paints, varnishes and related products, Part 1: Test on liquid paints (general and physical), Section 2: Preliminary examination and preparation of samples for testing",</b> Chemical<br /><b>,"</b> Paints, Varnishes and Related Products (CHD 20)<br /><br /><b>",CHD 20,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.101.1.2.1987,https://archive.org/details/gov.in.is.101.1.2.1987,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.101.1.2.1987.txt,,True,False,True,
IS|101|1|3|1986|None,IS|101|1|3,IS 101 (Part 1 / Section 3):1986,IS,101,1.0,3.0,1986,"IS 101-1-3: Methods of sampling and test for paints, varnishes and related products, Part 1: Test on liquid paints (general and physical), Section 3: Preparation of panels",</b> Chemical<br /><b>,"</b> Paints, Varnishes and Related Products (CHD 20)<br /><br /><b>",CHD 20,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.101.1.3.1986,https://archive.org/details/gov.in.is.101.1.3.1986,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.101.1.3.1986.txt,,True,False,True,
IS|101|1|4|1987|None,IS|101|1|4,IS 101 (Part 1 / Section 4):1987,IS,101,1.0,4.0,1987,"IS 101-1-4: Methods of sampling and test for paints, varnishes and related products, Part 1: Test on liquid paints (general and physical), Section 4: Brushing test",</b> Chemical<br /><b>,"</b> Paints, Varnishes and Related Products (CHD 20)<br /><br /><b>",CHD 20,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.101.1.4.1987,https://archive.org/details/gov.in.is.101.1.4.1987,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.101.1.4.1987.txt,,True,False,True,
IS|101|1|5|1989|None,IS|101|1|5,IS 101 (Part 1 / Section 5):1989,IS,101,1.0,5.0,1989,"IS 101-1-5: Methods of sampling and test for paints, varnishes and related products, Part 1: Tests on liquid paints (general and physical), Section 5: Consistency",</b> Chemical<br /><b>,"</b> Paints, Varnishes and Related Products (CHD 20)<br /><br /><b>",CHD 20,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.101.1.5.1989,https://archive.org/details/gov.in.is.101.1.5.1989,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.101.1.5.1989.txt,,True,False,True,
IS|101|1|6|1987|None,IS|101|1|6,IS 101 (Part 1 / Section 6):1987,IS,101,1.0,6.0,1987,"IS 101-1-6: Methods of sampling and test for paints, varnishes and related products, Part 1: Test on liquid paints (general and physical), Section 6: Flash point",</b> Chemical<br /><b>,"</b> Paints, Varnishes and Related Products (CHD 20)<br /><br /><b>",CHD 20,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.101.1.6.1987,https://archive.org/details/gov.in.is.101.1.6.1987,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.101.1.6.1987.txt,,True,False,True,
IS|101|1|7|1987|None,IS|101|1|7,IS 101 (Part 1 / Section 7):1987,IS,101,1.0,7.0,1987,"IS 101-1-7: Methods of sampling and test for paints, varnishes and related products, Part 1: Test on liquid paints (general and physical), Section 7: Mass per 10 litres",</b> Chemical<br /><b>,"</b> Paints, Varnishes and Related Products (CHD 20)<br /><br /><b>",CHD 20,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.101.1.7.1987,https://archive.org/details/gov.in.is.101.1.7.1987,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.101.1.7.1987.txt,,True,False,True,
IS|101|2|1|1988|None,IS|101|2|1,IS 101 (Part 2 / Section 1):1988,IS,101,2.0,1.0,1988,"IS 101-2-1: Methods of sampling and test for paints, varnishes and related products, Part 2: Test on liquid paints (chemical examination), Section 1: Water content",</b> Chemical<br /><b>,"</b> Paints, Varnishes and Related Products (CHD 20)<br /><br /><b>",CHD 20,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.101.2.1.1988,https://archive.org/details/gov.in.is.101.2.1.1988,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.101.2.1.1988.txt,,True,False,False,IS 101 (Part 2 / Section 1):2018
IS|101|2|1|2018|None,IS|101|2|1,IS 101 (Part 2 / Section 1):2018,IS,101,2.0,1.0,2018,"IS 101 : Part 2 : Sec 1 : 2018: Methods of Sampling and Test for Paints, Varnishes and Related Products Part 2 Test on Liquid Paints (Chemical Examination) Section 1 Water Content ( Fourth Revision )",,,,published,,,0,,['ARCHIVE_ORG'],gov.in.is.101.2.1.2018,https://archive.org/details/gov.in.is.101.2.1.2018,,bis_data\archive\text\gov.in.is.101.2.1.2018.txt,,True,False,True,
IS|101|2|2|1986|None,IS|101|2|2,IS 101 (Part 2 / Section 2):1986,IS,101,2.0,2.0,1986,"IS 101-2-2: Methods of sampling and test for paints, varnishes and related products, Part 2: Test on liquid paints (chemical examination), Section 2: Volatile matter",</b> Chemical<br /><b>,"</b> Paints, Varnishes and Related Products (CHD 20)<br /><br /><b>",CHD 20,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.101.2.2.1986,https://archive.org/details/gov.in.is.101.2.2.1986,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.101.2.2.1986.txt,,True,False,True,
IS|101|3|1|1986|None,IS|101|3|1,IS 101 (Part 3 / Section 1):1986,IS,101,3.0,1.0,1986,"IS 101-3-1: Methods of sampling and test for paints, varnishes and related products, Part 3: Tests on paint film formation, Section 1: Drying time",</b> Chemical<br /><b>,"</b> Paints, Varnishes and Related Products (CHD 20)<br /><br /><b>",CHD 20,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.101.3.1.1986,https://archive.org/details/gov.in.is.101.3.1.1986,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.101.3.1.1986.txt,,True,False,True,
IS|101|3|2|1989|None,IS|101|3|2,IS 101 (Part 3 / Section 2):1989,IS,101,3.0,2.0,1989,"IS 101-3-2: Methods of sampling and test for paints, varnishes and related products, Part 3: Tests on paint film formation, Section 2: Film thickness",</b> Chemical<br /><b>,"</b> Paints, Varnishes and Related Products (CHD 20)<br /><br /><b>",CHD 20,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.101.3.2.1989,https://archive.org/details/gov.in.is.101.3.2.1989,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.101.3.2.1989.txt,,True,False,True,
IS|101|3|4|1987|None,IS|101|3|4,IS 101 (Part 3 / Section 4):1987,IS,101,3.0,4.0,1987,"IS 101-3-4: Methods of sampling and test for paints, varnishes and related products, Part 3: Tests on paint film formation, Section 4: Finish",</b> Chemical<br /><b>,"</b> Paints, Varnishes and Related Products (CHD 20)<br /><br /><b>",CHD 20,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.101.3.4.1987,https://archive.org/details/gov.in.is.101.3.4.1987,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.101.3.4.1987.txt,,True,False,True,
IS|101|3|5|1987|None,IS|101|3|5,IS 101 (Part 3 / Section 5):1987,IS,101,3.0,5.0,1987,"IS 101-3-5: Methods of sampling and test for paints, varnishes and related products, Part 3: Tests on paint film formation, Section 5: Fineness of grind",</b> Chemical<br /><b>,"</b> Paints, Varnishes and Related Products (CHD 20)<br /><br /><b>",CHD 20,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.101.3.5.1987,https://archive.org/details/gov.in.is.101.3.5.1987,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.101.3.5.1987.txt,,True,False,True,
IS|101|4|1|1988|None,IS|101|4|1,IS 101 (Part 4 / Section 1):1988,IS,101,4.0,1.0,1988,"IS 101-4-1: Methods of Sampling and Test for Paints, Varnishes and Related Products, Part 4: Optical Test, Section 1: Opacity",</b> Chemical<br /><b>,"</b> Paints, Varnishes and Related Products (CHD 20)<br /><br /><b>",CHD 20,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.101.4.1.1988,https://archive.org/details/gov.in.is.101.4.1.1988,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.101.4.1.1988.txt,,True,False,True,
IS|101|4|2|1989|None,IS|101|4|2,IS 101 (Part 4 / Section 2):1989,IS,101,4.0,2.0,1989,"IS 101-4-2: Methods of Sampling and test for paints, varnishes and related products, Part 4: Optical tests, Section 2: Colour",</b> Chemical<br /><b>,"</b> Paints, Varnishes and Related Products (CHD 20)<br /><br /><b>",CHD 20,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.101.4.2.1989,https://archive.org/details/gov.in.is.101.4.2.1989,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.101.4.2.1989.txt,,True,False,True,
IS|101|4|3|1988|None,IS|101|4|3,IS 101 (Part 4 / Section 3):1988,IS,101,4.0,3.0,1988,"IS 101-4-3: Methods of Sampling and Test for Paints, Varnishes and Related Products, Part 4: Optical Tests, Section 3: Light Fastness Test",</b> Chemical<br /><b>,"</b> Paints, Varnishes and Related Products (CHD 20)<br /><br /><b>",CHD 20,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.101.4.3.1988,https://archive.org/details/gov.in.is.101.4.3.1988,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.101.4.3.1988.txt,,True,False,True,
IS|101|4|4|1988|None,IS|101|4|4,IS 101 (Part 4 / Section 4):1988,IS,101,4.0,4.0,1988,"IS 101-4-4: Methods of sampling and Test for Paints, Varnishes and Related Products, Part 4: Optical Test, Section 4: Gloss",</b> Chemical<br /><b>,"</b> Paints, Varnishes and Related Products (CHD 20)<br /><br /><b>",CHD 20,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.101.4.4.1988,https://archive.org/details/gov.in.is.101.4.4.1988,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.101.4.4.1988.txt,,True,False,True,
IS|101|5|1|1988|None,IS|101|5|1,IS 101 (Part 5 / Section 1):1988,IS,101,5.0,1.0,1988,"IS 101-5-1: Methods of sampling and test for paints, varnishes and related products, Part 5: Mechanical test on paint films, Section 1: Hardness tests",</b> Chemical<br /><b>,"</b> Paints, Varnishes and Related Products (CHD 20)<br /><br /><b>",CHD 20,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.101.5.1.1988,https://archive.org/details/gov.in.is.101.5.1.1988,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.101.5.1.1988.txt,,True,False,True,
IS|101|5|2|1988|None,IS|101|5|2,IS 101 (Part 5 / Section 2):1988,IS,101,5.0,2.0,1988,"IS 101-5-2: Methods of sampling and test for paints, varnishes and related products, Part 5: Mechanical test on paint films, Section 2: Flexibility and adhesion",</b> Chemical<br /><b>,"</b> Paints, Varnishes and Related Products (CHD 20)<br /><br /><b>",CHD 20,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.101.5.2.1988,https://archive.org/details/gov.in.is.101.5.2.1988,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.101.5.2.1988.txt,,True,False,True,
IS|101|5|3|1999|None,IS|101|5|3,IS 101 (Part 5 / Section 3):1999,IS,101,5.0,3.0,1999,"IS 101-5-3: Methods of Sampling and Test for Paints, Varnishes and Related Products, Part 5: Mechanical Tests, Section 3: Impact Resistance",</b> Chemical<br /><b>,"</b> Paints, Varnishes and Related Products (CHD 20)<br /><br /><b>",CHD 20,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.101.5.3.1999,https://archive.org/details/gov.in.is.101.5.3.1999,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.101.5.3.1999.txt,,True,False,True,
IS|101|5|4|1988|None,IS|101|5|4,IS 101 (Part 5 / Section 4):1988,IS,101,5.0,4.0,1988,"IS 101-5-4: Methods of sampling and test for paints, varnishes and related products, Part 5: Mechanical test on paint films, Section 4: Print free test",</b> Chemical<br /><b>,"</b> Paints, Varnishes and Related Products (CHD 20)<br /><br /><b>",CHD 20,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.101.5.4.1988,https://archive.org/details/gov.in.is.101.5.4.1988,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.101.5.4.1988.txt,,True,False,True,
IS|101|6|1|1988|None,IS|101|6|1,IS 101 (Part 6 / Section 1):1988,IS,101,6.0,1.0,1988,"IS 101-6-1: Methods of sampling and test for paints, varnishes and related products, Part 6: Durability tests, Section 1: Resistance to humidity under conditions of condensation",</b> Chemical<br /><b>,"</b> Paints, Varnishes and Related Products (CHD 20)<br /><br /><b>",CHD 20,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.101.6.1.1988,https://archive.org/details/gov.in.is.101.6.1.1988,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.101.6.1.1988.txt,,True,False,True,
IS|101|6|2|1989|None,IS|101|6|2,IS 101 (Part 6 / Section 2):1989,IS,101,6.0,2.0,1989,"IS 101-6-2: Methods of sampling and test for paints, varnishes and related products, Part 6: Durability tests on paint films, Section 2: Keeping properties",</b> Chemical<br /><b>,"</b> Paints, Varnishes and Related Products (CHD 20)<br /><br /><b>",CHD 20,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.101.6.2.1989,https://archive.org/details/gov.in.is.101.6.2.1989,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.101.6.2.1989.txt,,True,False,True,
IS|101|6|3|1990|None,IS|101|6|3,IS 101 (Part 6 / Section 3):1990,IS,101,6.0,3.0,1990,"IS 101-6-3: Methods of sampling and test for paints, varnishes and related products, Part 6: Durability tests on paint films, Section 3: Moisture vapour permeability",</b> Chemical<br /><b>,"</b> Paints, Varnishes and Related Products (CHD 20)<br /><br /><b>",CHD 20,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.101.6.3.1990,https://archive.org/details/gov.in.is.101.6.3.1990,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.101.6.3.1990.txt,,True,False,True,
IS|101|6|4|1991|None,IS|101|6|4,IS 101 (Part 6 / Section 4):1991,IS,101,6.0,4.0,1991,"IS 101-6-4: Methods of sampling and test for paints, varnishes and related products, Part 6: Durability tests on paint films, Section 4: Degradation of coatings (pictorial aids for evaluation)",</b> Chemical<br /><b>,"</b> Paints, Varnishes and Related Products (CHD 20)<br /><br /><b>",CHD 20,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.101.6.4.1991,https://archive.org/details/gov.in.is.101.6.4.1991,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.101.6.4.1991.txt,,True,False,True,
IS|101|6|5|1997|None,IS|101|6|5,IS 101 (Part 6 / Section 5):1997,IS,101,6.0,5.0,1997,"IS 101-6-5: Method of sampling and test for paints, varnishes and related products, Part 6: Durability test on Paint films, Section 5: Accelerated weathering test",</b> Chemical<br /><b>,"</b> Paints, Varnishes and Related Products (CHD 20)<br /><br /><b>",CHD 20,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.101.6.5.1997,https://archive.org/details/gov.in.is.101.6.5.1997,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.101.6.5.1997.txt,,True,False,True,
IS|101|7|1|1989|None,IS|101|7|1,IS 101 (Part 7 / Section 1):1989,IS,101,7.0,1.0,1989,"IS 101-7-1: Methods of Sampling and Test for Paints, Varnishes and Related Products, Part 7: Environmental Tests on Paint Films, Section 1: Resistance to water",</b> Chemical<br /><b>,"</b> Paints, Varnishes and Related Products (CHD 20)<br /><br /><b>",CHD 20,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.101.7.1.1989,https://archive.org/details/gov.in.is.101.7.1.1989,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.101.7.1.1989.txt,,True,False,True,
